customer_id,first_purchase_date,last_purchase_date,recency_days,frequency,monetary_value,unique_products,active_months,avg_order_value,customer_lifetime_days,r_score,f_score,m_score,rfm_score,customer_segment,churn_risk_label,churn_status
12535,2011-06-06 12:47:00,2011-09-09 08:48:00,92,2,716.35,28,2,358.175,94,3,2,3,323,Potential Loyalists,1,Inactive / Churn Risk
12536,2011-10-11 14:52:00,2011-10-27 14:20:00,43,3,12601.830000000002,260,1,4200.610000000001,15,4,3,5,435,Potential Loyalists,0,Active
12537,2010-10-27 08:36:00,2010-10-27 08:36:00,409,1,732.94,43,1,732.94,0,2,1,3,213,At Risk,1,Inactive / Churn Risk
12538,2010-11-26 13:02:00,2011-11-10 17:16:00,29,2,640.45,33,2,320.225,349,4,2,3,423,New / Promising,0,Active
12539,2009-12-23 13:00:00,2011-11-17 13:30:00,22,7,11214.75,276,5,1602.107142857143,694,4,4,5,445,Champions,0,Active
12540,2009-12-07 16:56:00,2011-11-20 11:31:00,20,33,22254.49,354,22,674.3784848484848,712,4,5,5,455,Champions,0,Active
12541,2011-03-04 09:32:00,2011-11-10 10:40:00,30,3,981.18,46,3,327.06,251,4,3,3,433,Potential Loyalists,0,Active
12542,2010-03-09 16:26:00,2010-08-12 19:12:00,484,2,481.88,39,2,240.94,156,1,2,2,122,Hibernating / Lost,1,Inactive / Churn Risk
12543,2010-09-17 15:51:00,2010-09-17 15:51:00,448,1,980.25,43,1,980.25,0,1,1,3,113,At Risk,1,Inactive / Churn Risk
12544,2011-11-03 16:15:00,2011-11-03 16:15:00,36,1,372.7,19,1,372.7,0,4,1,2,412,New / Promising,0,Active
12545,2011-03-25 12:04:00,2011-09-25 13:39:00,75,2,1000.39,42,2,500.195,184,3,2,3,323,Potential Loyalists,0,Active
12546,2011-09-23 09:44:00,2011-10-24 12:09:00,47,2,1161.5,59,2,580.75,31,4,2,3,423,New / Promising,0,Active
12547,2010-07-27 13:55:00,2011-05-26 12:38:00,198,3,383.58,13,3,127.86,302,2,3,2,232,At Risk,1,Inactive / Churn Risk
12548,2011-06-26 15:35:00,2011-06-26 15:35:00,166,1,95.19999999999999,5,1,95.19999999999999,0,3,1,1,311,Potential Loyalists,1,Inactive / Churn Risk
12549,2010-01-11 12:29:00,2010-05-13 12:05:00,576,6,1575.68,38,2,262.61333333333334,121,1,4,4,144,Cannot Lose Them,1,Inactive / Churn Risk
12550,2011-09-21 14:35:00,2011-09-21 14:35:00,79,1,964.83,57,1,964.83,0,3,1,3,313,Potential Loyalists,0,Active
12551,2010-12-17 11:23:00,2010-12-17 11:23:00,358,1,168.0,10,1,168.0,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
12552,2011-10-31 12:11:00,2011-11-01 10:02:00,39,2,437.82,20,2,218.91,0,4,2,2,422,New / Promising,0,Active
12553,2010-10-12 13:35:00,2011-12-01 16:38:00,8,12,4608.75,109,11,384.0625,415,5,5,5,555,Champions,0,Active
12554,2010-09-17 12:29:00,2010-09-17 12:29:00,449,1,468.5,26,1,468.5,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
12555,2010-01-26 16:26:00,2010-01-26 16:26:00,682,1,129.23,1,1,129.23,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
12556,2011-07-11 13:35:00,2011-10-20 13:06:00,50,2,603.71,100,2,301.855,100,4,2,2,422,New / Promising,0,Active
12557,2009-12-17 10:39:00,2011-11-23 16:59:00,16,8,18716.14,15,8,2339.5175,706,5,4,5,545,Champions,0,Active
12558,2011-12-02 10:41:00,2011-12-02 10:41:00,8,1,269.96,11,1,269.96,0,5,1,1,511,New / Promising,0,Active
12559,2011-01-24 10:12:00,2011-02-02 09:49:00,311,2,561.71,21,2,280.855,8,2,2,2,222,Hibernating / Lost,1,Inactive / Churn Risk
12560,2011-07-19 15:55:00,2011-12-04 13:54:00,5,3,2134.01,91,3,711.3366666666667,137,5,3,4,534,Potential Loyalists,0,Active
12561,2011-02-10 11:39:00,2011-02-10 11:39:00,303,1,238.85,16,1,238.85,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
12562,2010-09-30 13:13:00,2011-12-01 17:20:00,8,9,4966.92,113,9,551.88,427,5,5,5,555,Champions,0,Active
12563,2010-10-27 09:52:00,2010-10-27 09:52:00,409,1,249.24,13,1,249.24,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
12564,2011-03-23 14:55:00,2011-03-23 14:55:00,261,1,456.9,21,1,456.9,0,2,1,2,212,Hibernating / Lost,1,Inactive / Churn Risk
12565,2011-02-24 10:34:00,2011-02-24 10:34:00,289,1,145.92,9,1,145.92,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
12566,2011-09-14 14:30:00,2011-09-14 14:30:00,86,1,351.65,19,1,351.65,0,3,1,2,312,Potential Loyalists,0,Active
12567,2010-02-11 10:30:00,2011-11-17 11:02:00,23,15,13709.86,365,12,913.9906666666667,644,4,5,5,455,Champions,0,Active
12568,2010-03-05 09:15:00,2010-03-05 09:15:00,645,1,70.0,5,1,70.0,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
12569,2011-04-01 13:47:00,2011-12-07 16:24:00,2,32,4124.69,92,9,128.8965625,250,5,5,5,555,Champions,0,Active
12570,2010-01-26 17:28:00,2010-01-26 17:28:00,682,1,77.52,1,1,77.52,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
12571,2011-08-10 12:35:00,2011-10-31 10:19:00,40,2,519.61,31,2,259.805,81,4,2,2,422,New / Promising,0,Active
12572,2011-10-19 08:20:00,2011-12-01 09:20:00,9,2,1020.42,53,2,510.21,43,5,2,3,523,New / Promising,0,Active
12573,2010-08-31 17:25:00,2011-04-26 15:52:00,227,5,717.41,107,4,143.482,237,2,4,3,243,At Risk,1,Inactive / Churn Risk
12574,2011-01-28 09:20:00,2011-01-28 09:20:00,316,1,218.45,11,1,218.45,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
12575,2010-07-01 09:15:00,2010-09-08 13:09:00,457,2,622.8199999999999,34,2,311.40999999999997,69,1,2,3,123,At Risk,1,Inactive / Churn Risk
12576,2010-07-01 13:46:00,2011-11-04 10:11:00,36,8,2142.72,114,8,267.84,490,4,4,4,444,Champions,0,Active
12577,2009-12-03 19:31:00,2011-11-04 13:24:00,35,8,1653.75,259,5,206.71875,700,4,4,4,444,Champions,0,Active
12578,2010-09-22 11:19:00,2011-11-18 13:30:00,21,4,4642.45,149,4,1160.6125,422,4,3,5,435,Potential Loyalists,0,Active
12579,2011-09-22 17:15:00,2011-09-22 17:15:00,78,1,440.42,29,1,440.42,0,3,1,2,312,Potential Loyalists,0,Active
12580,2010-05-12 11:45:00,2011-04-07 10:24:00,247,2,1052.9,52,2,526.45,329,2,2,3,223,At Risk,1,Inactive / Churn Risk
12581,2011-10-31 08:56:00,2011-10-31 08:56:00,40,1,197.71,15,1,197.71,0,4,1,1,411,New / Promising,0,Active
12582,2010-05-11 09:55:00,2011-04-15 08:45:00,239,4,1980.4,88,4,495.1,338,2,3,4,234,At Risk,1,Inactive / Churn Risk
12583,2009-12-06 11:57:00,2011-12-07 08:07:00,3,27,14447.44,141,22,535.0903703703704,730,5,5,5,555,Champions,0,Active
12584,2011-03-04 15:15:00,2011-12-06 09:35:00,4,9,2338.15,44,8,259.7944444444445,276,5,5,4,554,Champions,0,Active
12585,2010-12-23 12:58:00,2011-04-19 13:39:00,234,2,2040.1,77,2,1020.05,117,2,2,4,224,At Risk,1,Inactive / Churn Risk
12586,2009-12-16 13:15:00,2011-11-22 16:24:00,17,4,2062.67,82,4,515.6675,706,5,3,4,534,Potential Loyalists,0,Active
12587,2011-12-02 12:47:00,2011-12-02 12:47:00,8,1,144.0,4,1,144.0,0,5,1,1,511,New / Promising,0,Active
12588,2010-04-21 12:22:00,2011-10-31 15:01:00,39,4,958.78,31,3,239.695,558,4,3,3,433,Potential Loyalists,0,Active
12589,2010-01-19 12:26:00,2011-11-11 10:19:00,29,8,4695.66,121,5,586.9575,660,4,4,5,445,Champions,0,Active
12590,2011-05-12 14:46:00,2011-05-12 14:52:00,211,2,9864.26,68,1,4932.13,0,2,2,5,225,At Risk,1,Inactive / Churn Risk
12591,2010-10-27 10:42:00,2011-01-26 14:35:00,317,3,1352.15,63,3,450.7166666666667,91,2,3,4,234,At Risk,1,Inactive / Churn Risk
12592,2010-07-08 14:06:00,2011-09-08 15:04:00,92,5,2582.66,42,3,516.5319999999999,427,3,4,4,344,Loyal Customers,1,Inactive / Churn Risk
12593,2011-05-05 09:29:00,2011-08-23 12:43:00,109,3,418.09999999999997,14,2,139.36666666666665,110,3,3,2,332,Need Attention,1,Inactive / Churn Risk
12594,2010-03-03 13:51:00,2011-11-02 12:20:00,38,15,5090.110000000001,78,14,339.3406666666667,608,4,5,5,455,Champions,0,Active
12595,2010-07-23 09:10:00,2010-07-23 09:10:00,505,1,299.02,19,1,299.02,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
12596,2011-04-11 13:22:00,2011-10-19 13:02:00,51,2,618.27,25,2,309.135,190,4,2,3,423,New / Promising,0,Active
12597,2011-03-16 14:00:00,2011-11-20 13:33:00,19,4,3811.22,184,4,952.805,248,5,3,5,535,Potential Loyalists,0,Active
12598,2010-03-01 09:58:00,2011-11-30 12:18:00,10,11,4534.09,130,7,412.19,639,5,5,5,555,Champions,0,Active
12599,2010-05-11 10:42:00,2011-11-10 13:34:00,29,13,2296.72,47,11,176.67076923076922,548,4,5,4,454,Champions,0,Active
12600,2009-12-07 13:37:00,2011-11-11 10:29:00,29,21,5043.92,53,17,240.18666666666667,703,4,5,5,455,Champions,0,Active
12601,2010-10-31 10:57:00,2011-06-03 10:17:00,190,6,681.26,24,6,113.54333333333334,214,2,4,3,243,At Risk,1,Inactive / Churn Risk
12602,2011-10-12 11:22:00,2011-10-12 11:22:00,59,1,153.12,12,1,153.12,0,4,1,1,411,New / Promising,0,Active
12603,2011-11-18 10:42:00,2011-11-18 10:42:00,22,1,739.1999999999999,2,1,739.1999999999999,0,4,1,3,413,New / Promising,0,Active
12604,2011-03-23 12:06:00,2011-09-21 14:08:00,79,2,254.18,15,2,127.09,182,3,2,1,321,Potential Loyalists,0,Active
12605,2010-09-07 14:21:00,2010-11-28 14:18:00,376,4,1232.95,63,3,308.2375,81,2,3,3,233,At Risk,1,Inactive / Churn Risk
12606,2010-01-26 16:23:00,2010-01-26 16:23:00,682,1,21.0,1,1,21.0,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
12607,2011-10-10 16:06:00,2011-10-10 16:06:00,60,1,1579.51,101,1,1579.51,0,3,1,4,314,Potential Loyalists,0,Active
12608,2010-10-31 10:49:00,2010-10-31 10:49:00,405,1,415.79,16,1,415.79,0,2,1,2,212,Hibernating / Lost,1,Inactive / Churn Risk
12609,2009-12-20 13:30:00,2011-09-22 16:34:00,78,9,3435.86,129,9,381.76222222222225,641,3,5,5,355,Loyal Customers,0,Active
12610,2011-08-05 13:52:00,2011-11-17 09:34:00,23,5,2099.54,85,3,419.908,103,4,4,4,444,Champions,0,Active
12611,2011-10-18 13:12:00,2011-10-18 13:12:00,52,1,1193.32,65,1,1193.32,0,4,1,3,413,New / Promising,0,Active
12612,2011-09-26 15:35:00,2011-09-26 15:35:00,74,1,704.0400000000001,19,1,704.0400000000001,0,3,1,3,313,Potential Loyalists,0,Active
12613,2009-12-14 13:10:00,2011-10-13 14:59:00,57,10,6835.07,218,8,683.507,668,4,5,5,455,Champions,0,Active
12614,2011-03-07 10:22:00,2011-03-07 10:22:00,278,1,315.6,20,1,315.6,0,2,1,2,212,Hibernating / Lost,1,Inactive / Churn Risk
12615,2010-03-18 14:09:00,2011-12-07 15:02:00,2,8,5740.98,198,7,717.6225,629,5,4,5,545,Champions,0,Active
12616,2010-11-16 11:38:00,2011-09-05 15:17:00,95,3,1131.1,32,3,377.0333333333333,293,3,3,3,333,Need Attention,1,Inactive / Churn Risk
12617,2011-11-10 14:39:00,2011-11-10 14:39:00,29,1,355.53,39,1,355.53,0,4,1,2,412,New / Promising,0,Active
12618,2011-11-18 11:10:00,2011-11-18 11:10:00,22,1,177.31,11,1,177.31,0,4,1,1,411,New / Promising,0,Active
12619,2010-05-28 12:52:00,2011-11-23 14:52:00,16,10,3781.38,55,7,378.13800000000003,544,5,5,5,555,Champions,0,Active
12620,2011-05-19 12:10:00,2011-11-25 10:20:00,15,3,1339.41,89,3,446.47,189,5,3,4,534,Potential Loyalists,0,Active
12621,2010-02-09 12:01:00,2011-12-08 11:25:00,2,35,24775.81,344,21,707.8802857142857,666,5,5,5,555,Champions,0,Active
12622,2011-04-21 16:39:00,2011-04-21 16:39:00,232,1,180.1,11,1,180.1,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
12623,2010-01-12 11:45:00,2011-03-08 13:50:00,276,7,3747.84,112,7,535.4057142857143,420,2,4,5,245,Cannot Lose Them,1,Inactive / Churn Risk
12624,2011-06-15 12:34:00,2011-08-25 15:04:00,106,2,641.13,36,2,320.565,71,3,2,3,323,Potential Loyalists,1,Inactive / Churn Risk
12625,2010-04-22 11:33:00,2011-05-12 09:54:00,212,4,5164.88,144,4,1291.22,384,2,3,5,235,At Risk,1,Inactive / Churn Risk
12626,2011-01-17 11:01:00,2011-11-16 16:06:00,23,9,6620.48,232,6,735.6088888888888,303,4,5,5,455,Champions,0,Active
12627,2011-07-22 13:59:00,2011-11-29 12:07:00,11,7,4478.53,162,5,639.79,129,5,4,5,545,Champions,0,Active
12628,2011-10-06 09:28:00,2011-12-05 13:15:00,4,3,786.46,34,3,262.15333333333336,60,5,3,3,533,Potential Loyalists,0,Active
12629,2010-10-12 16:40:00,2010-11-19 09:18:00,386,2,1558.22,40,2,779.11,37,2,2,4,224,At Risk,1,Inactive / Churn Risk
12630,2011-10-27 10:41:00,2011-11-30 10:48:00,10,2,1270.88,60,2,635.44,34,5,2,4,524,New / Promising,0,Active
12631,2010-01-15 14:50:00,2011-10-13 13:53:00,57,6,3481.57,131,5,580.2616666666667,635,4,4,5,445,Champions,0,Active
12632,2010-05-24 09:07:00,2010-07-07 09:39:00,521,2,804.88,32,2,402.44,44,1,2,3,123,At Risk,1,Inactive / Churn Risk
12633,2010-07-02 11:44:00,2011-10-12 11:40:00,59,7,5678.16,220,7,811.1657142857142,466,4,4,5,445,Champions,0,Active
12634,2010-06-09 15:41:00,2010-06-22 10:05:00,536,2,490.0,20,1,245.0,12,1,2,2,122,Hibernating / Lost,1,Inactive / Churn Risk
12635,2010-09-09 10:50:00,2011-09-11 11:04:00,90,4,2930.41,159,4,732.6025,367,3,3,4,334,Need Attention,0,Active
12636,2009-12-01 09:55:00,2009-12-01 09:55:00,739,1,141.0,1,1,141.0,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
12637,2010-06-14 13:36:00,2011-10-03 13:46:00,67,12,8340.31,295,9,695.0258333333333,476,3,5,5,355,Loyal Customers,0,Active
12638,2010-03-10 10:30:00,2011-11-06 13:11:00,33,2,921.49,47,2,460.745,606,4,2,3,423,New / Promising,0,Active
12639,2010-03-22 09:05:00,2011-04-15 12:48:00,239,3,1312.37,58,3,437.45666666666665,389,2,3,4,234,At Risk,1,Inactive / Churn Risk
12640,2011-09-19 12:01:00,2011-11-16 11:52:00,24,3,1174.58,47,2,391.52666666666664,57,4,3,3,433,Potential Loyalists,0,Active
12641,2011-08-16 13:26:00,2011-08-16 13:26:00,115,1,185.9,10,1,185.9,0,3,1,1,311,Potential Loyalists,1,Inactive / Churn Risk
12642,2011-08-24 09:23:00,2011-11-14 15:03:00,25,3,1013.26,39,3,337.75333333333333,82,4,3,3,433,Potential Loyalists,0,Active
12643,2010-04-07 14:16:00,2011-08-03 12:56:00,128,12,8350.42,14,10,695.8683333333333,482,3,5,5,355,Loyal Customers,1,Inactive / Churn Risk
12644,2010-01-14 13:02:00,2011-08-02 10:33:00,130,4,1918.49,106,4,479.6225,564,3,3,4,334,Need Attention,1,Inactive / Churn Risk
12645,2010-02-09 10:49:00,2011-11-06 12:38:00,34,8,3539.3,111,8,442.4125,635,4,4,5,445,Champions,0,Active
12646,2011-10-21 12:52:00,2011-12-05 10:14:00,5,2,1346.97,43,2,673.485,44,5,2,4,524,New / Promising,0,Active
12647,2010-01-13 15:06:00,2011-11-17 12:56:00,22,36,17924.35,240,19,497.89861111111105,672,4,5,5,455,Champions,0,Active
12648,2010-01-07 18:38:00,2011-07-08 11:55:00,155,4,1112.0,38,4,278.0,546,3,3,3,333,Need Attention,1,Inactive / Churn Risk
12649,2010-01-12 17:24:00,2011-08-24 14:41:00,107,8,2294.65,94,6,286.83125,588,3,4,4,344,Loyal Customers,1,Inactive / Churn Risk
12650,2011-12-06 16:34:00,2011-12-06 16:34:00,3,1,314.44,20,1,314.44,0,5,1,2,512,New / Promising,0,Active
12651,2010-08-31 15:21:00,2011-01-09 12:46:00,335,4,377.75,30,4,94.4375,130,2,3,2,232,At Risk,1,Inactive / Churn Risk
12652,2010-10-01 15:16:00,2011-01-12 15:00:00,331,2,1017.03,51,2,508.515,102,2,2,3,223,At Risk,1,Inactive / Churn Risk
12653,2010-07-01 09:56:00,2011-07-14 10:41:00,149,3,4160.83,76,3,1386.9433333333334,378,3,3,5,335,Need Attention,1,Inactive / Churn Risk
12654,2011-02-17 13:16:00,2011-11-29 10:10:00,11,5,601.98,31,3,120.396,284,5,4,2,542,Loyal Customers,0,Active
12655,2010-10-12 09:17:00,2010-10-12 09:17:00,424,1,261.35,16,1,261.35,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
12656,2010-05-26 09:00:00,2011-11-22 13:42:00,17,8,6407.83,174,8,800.97875,545,5,4,5,545,Champions,0,Active
12657,2011-09-22 11:40:00,2011-11-28 15:47:00,11,4,1643.18,35,3,410.795,67,5,3,4,534,Potential Loyalists,0,Active
12658,2011-11-21 10:22:00,2011-11-21 10:22:00,19,1,686.05,36,1,686.05,0,5,1,3,513,New / Promising,0,Active
12659,2011-11-10 11:53:00,2011-11-10 11:53:00,30,1,91.68,5,1,91.68,0,4,1,1,411,New / Promising,0,Active
12660,2011-11-28 13:26:00,2011-11-28 13:26:00,11,1,245.1,13,1,245.1,0,5,1,1,511,New / Promising,0,Active
12661,2010-09-29 16:46:00,2010-09-29 16:46:00,436,1,162.0,11,1,162.0,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
12662,2010-04-01 09:50:00,2011-12-09 11:59:00,1,20,6988.02,163,17,349.401,617,5,5,5,555,Champions,0,Active
12663,2010-02-09 14:28:00,2010-03-25 09:40:00,625,2,239.4,9,2,119.7,43,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
12664,2009-12-13 10:28:00,2011-12-01 17:07:00,8,11,6070.04,10,9,551.8218181818182,718,5,5,5,555,Champions,0,Active
12665,2010-02-08 15:11:00,2011-01-19 08:34:00,325,3,313.6,13,3,104.53333333333335,344,2,3,2,232,At Risk,1,Inactive / Churn Risk
12666,2010-11-10 16:40:00,2010-11-10 16:40:00,394,1,1248.42,31,1,1248.42,0,2,1,3,213,At Risk,1,Inactive / Churn Risk
12667,2011-10-12 17:00:00,2011-10-12 17:00:00,58,1,620.13,33,1,620.13,0,4,1,3,413,New / Promising,0,Active
12668,2010-01-31 15:45:00,2011-11-28 10:56:00,12,10,11444.68,263,9,1144.468,665,5,5,5,555,Champions,0,Active
12669,2011-03-28 10:15:00,2011-07-12 09:54:00,151,3,2744.0299999999997,98,3,914.6766666666666,105,3,3,4,334,Need Attention,1,Inactive / Churn Risk
12670,2010-02-11 10:13:00,2011-11-29 15:23:00,10,7,3760.29,71,6,537.1842857142857,656,5,4,5,545,Champions,0,Active
12671,2010-04-12 16:30:00,2010-04-12 16:30:00,606,1,2622.481,45,1,2622.481,0,1,1,4,114,At Risk,1,Inactive / Churn Risk
12672,2010-04-23 09:57:00,2011-01-14 09:20:00,330,2,437.05,22,2,218.525,265,2,2,2,222,Hibernating / Lost,1,Inactive / Churn Risk
12673,2010-11-03 10:46:00,2011-12-04 13:55:00,5,3,1230.02,68,3,410.00666666666666,396,5,3,3,533,Potential Loyalists,0,Active
12674,2011-05-16 09:10:00,2011-11-01 12:12:00,39,4,1970.6,52,4,492.65,169,4,3,4,434,Potential Loyalists,0,Active
12675,2010-05-10 16:44:00,2010-06-04 09:49:00,554,2,958.5,111,2,479.25,24,1,2,3,123,At Risk,1,Inactive / Churn Risk
12676,2010-08-13 13:29:00,2011-11-15 12:25:00,25,11,2843.09,67,8,258.4627272727273,458,4,5,4,454,Champions,0,Active
12677,2010-02-11 13:55:00,2010-06-02 14:30:00,555,2,395.1,13,2,197.55,111,1,2,2,122,Hibernating / Lost,1,Inactive / Churn Risk
12678,2010-01-07 16:46:00,2011-10-28 13:04:00,42,21,34281.18,199,16,1632.4371428571428,658,4,5,5,455,Champions,0,Active
12679,2011-03-01 12:26:00,2011-10-12 12:30:00,59,4,1113.02,43,4,278.255,225,4,3,3,433,Potential Loyalists,0,Active
12680,2011-08-18 15:44:00,2011-12-09 12:50:00,1,4,880.81,33,3,220.2025,112,5,3,3,533,Potential Loyalists,0,Active
12681,2009-12-13 13:31:00,2011-11-25 11:33:00,15,45,30868.28,459,21,685.9617777777778,711,5,5,5,555,Champions,0,Active
12682,2009-12-01 09:28:00,2011-12-06 10:00:00,4,52,24033.91,327,25,462.19057692307695,735,5,5,5,555,Champions,0,Active
12683,2009-12-13 15:01:00,2011-12-05 16:31:00,4,21,12696.78,236,13,604.6085714285715,722,5,5,5,555,Champions,0,Active
12684,2011-05-10 12:55:00,2011-12-02 09:53:00,8,7,2283.63,61,5,326.23285714285714,205,5,4,4,544,Champions,0,Active
12685,2011-09-07 10:28:00,2011-11-11 13:46:00,28,6,2863.08,117,3,477.18,65,4,4,4,444,Champions,0,Active
12686,2010-12-03 09:51:00,2010-12-03 09:51:00,372,1,178.28,7,1,178.28,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
12687,2010-08-16 12:10:00,2010-08-16 12:12:00,481,2,2138.91,126,1,1069.455,0,1,2,4,124,At Risk,1,Inactive / Churn Risk
12688,2011-08-18 08:49:00,2011-08-18 08:49:00,114,1,4873.8099999999995,171,1,4873.8099999999995,0,3,1,5,315,Potential Loyalists,1,Inactive / Churn Risk
12689,2011-08-04 10:04:00,2011-11-14 08:31:00,26,2,1247.61,57,2,623.805,101,4,2,3,423,New / Promising,0,Active
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,206,1,389.01,16,1,389.01,0,2,1,2,212,Hibernating / Lost,1,Inactive / Churn Risk
12691,2010-10-15 12:00:00,2011-11-11 16:49:00,28,7,1170.4,24,6,167.20000000000002,392,4,4,3,443,Loyal Customers,0,Active
12692,2010-03-12 14:02:00,2010-03-12 14:02:00,637,1,110.95,13,1,110.95,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
12693,2010-07-05 13:56:00,2011-08-04 17:51:00,127,7,1703.02,63,7,243.28857142857143,395,3,4,4,344,Loyal Customers,1,Inactive / Churn Risk
12694,2010-10-14 19:39:00,2011-09-30 13:06:00,70,3,1843.35,69,3,614.4499999999999,350,3,3,4,334,Need Attention,0,Active
12695,2010-02-12 13:22:00,2011-12-02 13:22:00,7,7,1407.1200000000001,46,7,201.0171428571429,658,5,4,4,544,Champions,0,Active
12696,2010-07-19 10:02:00,2010-10-01 10:43:00,435,2,851.91,43,2,425.955,74,1,2,3,123,At Risk,1,Inactive / Churn Risk
12697,2011-06-23 15:44:00,2011-11-11 08:47:00,29,3,957.59,37,3,319.19666666666666,140,4,3,3,433,Potential Loyalists,0,Active
12698,2010-04-28 15:51:00,2010-04-28 15:51:00,590,1,339.75,16,1,339.75,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
12699,2010-10-18 12:07:00,2010-10-18 12:07:00,418,1,638.11,41,1,638.11,0,1,1,3,113,At Risk,1,Inactive / Churn Risk
12700,2011-05-08 16:10:00,2011-12-02 10:47:00,8,4,4939.99,193,4,1234.9975,207,5,3,5,535,Potential Loyalists,0,Active
12701,2010-03-16 13:23:00,2011-09-21 10:47:00,80,6,2446.41,118,4,407.73499999999996,553,3,4,4,344,Loyal Customers,0,Active
12702,2011-11-20 10:36:00,2011-11-20 10:36:00,20,1,219.0,12,1,219.0,0,4,1,1,411,New / Promising,0,Active
12703,2010-01-24 12:05:00,2011-09-29 17:52:00,71,4,1006.53,56,3,251.6325,613,3,3,3,333,Need Attention,0,Active
12704,2011-06-23 10:20:00,2011-12-02 13:15:00,7,8,2340.84,64,5,292.605,162,5,4,4,544,Champions,0,Active
12705,2010-06-24 09:51:00,2011-11-24 13:17:00,15,14,11762.1,320,11,840.15,518,5,5,5,555,Champions,0,Active
12707,2011-02-21 08:38:00,2011-02-21 08:38:00,292,1,603.42,33,1,603.42,0,2,1,2,212,Hibernating / Lost,1,Inactive / Churn Risk
12708,2009-12-18 10:25:00,2011-11-10 09:52:00,30,18,5314.1,130,16,295.2277777777778,691,4,5,5,455,Champions,0,Active
12709,2009-12-09 13:49:00,2011-11-24 15:38:00,15,34,31093.34,189,20,914.51,715,5,5,5,555,Champions,0,Active
12710,2011-05-22 14:05:00,2011-09-04 12:00:00,97,3,1149.02,75,3,383.00666666666666,104,3,3,3,333,Need Attention,1,Inactive / Churn Risk
12711,2010-02-01 11:30:00,2010-04-07 11:59:00,612,2,1339.05,56,2,669.525,65,1,2,4,124,At Risk,1,Inactive / Churn Risk
12712,2009-12-09 10:46:00,2011-11-11 08:19:00,29,21,7193.66,126,18,342.5552380952381,701,4,5,5,455,Champions,0,Active
12713,2011-12-09 12:16:00,2011-12-09 12:16:00,1,1,848.55,38,1,848.55,0,5,1,3,513,New / Promising,0,Active
12714,2009-12-04 10:00:00,2011-11-30 15:43:00,9,12,14093.71,436,12,1174.4758333333332,726,5,5,5,555,Champions,0,Active
12715,2011-08-25 15:22:00,2011-08-25 15:22:00,106,1,353.86,20,1,353.86,0,3,1,2,312,Potential Loyalists,1,Inactive / Churn Risk
12716,2011-07-29 13:28:00,2011-12-06 08:55:00,4,2,1053.49,60,2,526.745,129,5,2,3,523,New / Promising,0,Active
12717,2010-04-28 14:34:00,2011-07-11 14:47:00,151,3,1308.91,60,3,436.30333333333334,439,3,3,4,334,Need Attention,1,Inactive / Churn Risk
12718,2011-09-29 16:38:00,2011-09-29 16:38:00,71,1,238.25,19,1,238.25,0,3,1,1,311,Potential Loyalists,0,Active
12719,2011-10-05 14:50:00,2011-12-04 13:45:00,5,2,644.95,34,2,322.475,59,5,2,3,523,New / Promising,0,Active
12720,2010-07-21 09:46:00,2011-12-07 08:03:00,3,30,8260.67,262,16,275.35566666666665,503,5,5,5,555,Champions,0,Active
